tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_magn_volume	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T5	None	197.0	None	g	-12.8	6.592000000000001e-08	0.006592	5	4.0	7.662999999999999e-10	1.2740000000000002e-09	1.874e-09	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T6	None	198.3	None	g	-12.5	6.282e-08	0.006282	6	4.0	6.07e-10	8.523e-10	1.885e-09	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T7	None	197.7	None	g	-12.1	6.153e-08	0.0061530000000000005	7	4.0	5.773e-10	8.991e-10	1.972e-09	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T8	None	192.8	None	g	-11.9	5.899e-08	0.005899000000000001	8	4.0	6.427000000000001e-10	8.899e-10	2.164e-09	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T9	None	191.9	None	g	-11.0	5.812e-08	0.005812	9	4.0	6.507e-10	9.741e-10	1.853e-09	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T10	None	192.1	None	g	-12.0	5.463e-08	0.005463	10	4.0	6.307999999999999e-10	7.821e-10	2.149e-09	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T11	None	191.3	None	g	-12.2	5.436e-08	0.005436	11	4.0	5.623999999999999e-10	8.717000000000002e-10	1.72e-09	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T12	None	189.9	None	g	-11.5	5.34e-08	0.00534	12	4.0	5.436000000000001e-10	7.151e-10	1.816e-09	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T13	None	186.2	None	g	-12.8	5.241e-08	0.005241	13	4.0	4.358e-10	6.927999999999999e-10	1.612e-09	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T14	None	188.7	None	g	-13.6	5.179e-08	0.005179	14	4.0	5.429e-10	7.015e-10	1.8100000000000002e-09	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T15	None	184.1	None	g	-12.2	5.147e-08	0.005147	15	4.0	3.8110000000000006e-10	7.577000000000001e-10	1.4130000000000002e-09	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T16	None	184.5	None	g	-11.2	5.2300000000000005e-08	0.005229999999999999	16	4.0	5.244e-10	9.336e-10	1.336e-09	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T17	None	185.4	None	g	-12.7	5.2929999999999985e-08	0.005293	17	4.0	5.992000000000001e-10	8.794000000000002e-10	1.418e-09	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T18	None	185.9	None	g	-11.7	4.494e-08	0.004494	18	4.0	4.688e-10	7.857e-10	1.295e-09	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T19	None	183.2	None	g	-11.0	5.048e-08	0.005048	19	4.0	5.888e-10	7.887000000000001e-10	1.389e-09	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T20	None	182.8	None	g	-10.1	5.157e-08	0.005157	20	4.0	5.305e-10	7.975e-10	1.4230000000000002e-09	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T21	None	180.0	None	g	-13.5	4.338e-08	0.004338	21	4.0	6.629000000000001e-10	7.585999999999999e-10	1.179e-09	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T22	None	179.0	None	g	-15.0	3.742e-08	0.003742	22	4.0	5.112e-10	7.974e-10	9.619e-10	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T23	None	180.4	None	g	-11.8	4.364e-08	0.004364	23	4.0	6.232000000000001e-10	8.925e-10	1.252e-09	u	273.0	22	0	0	0	0	957.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T24	None	186.5	None	g	-12.9	3.53e-08	0.00353	24	4.0	4.386e-10	6.452999999999999e-10	9.555e-10	u	273.0	23	0	0	0	0	960.0
None	This study	unknown	16tr001i	16tr001	16tr001i	16tr001i:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr001i:LP-DIR-T25	None	146.0	None	g	-8.2	1.084e-08	0.001084	25	4.0	4.777e-10	5.212e-10	2.498e-10	u	273.0	24	0	0	0	0	963.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T1	None	166.7	None	g	3.8	4.917e-08	0.004917	1	4.0	1.7730000000000002e-10	6.616e-10	1.5970000000000002e-09	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T2	None	158.2	None	g	0.2	4.664e-08	0.004664	2	4.0	1.5769999999999998e-10	5.259e-10	1.873e-09	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T3	None	156.0	None	g	0.6	4.578e-08	0.0045780000000000005	3	4.0	1.739e-10	5.599e-10	1.7480000000000004e-09	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T4	None	154.9	None	g	-1.2	4.544e-08	0.004543999999999999	4	4.0	1.782e-10	5.473e-10	1.516e-09	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T5	None	153.2	None	g	0.0	4.415e-08	0.004415	5	4.0	1.821e-10	5.185e-10	1.577e-09	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T6	None	152.7	None	g	-1.0	4.285e-08	0.004285	6	4.0	2.336e-10	3.933e-10	1.654e-09	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T7	None	150.0	None	g	-0.6	4.13e-08	0.00413	7	4.0	2.9760000000000004e-10	4.042e-10	1.6550000000000002e-09	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T8	None	142.7	None	g	-0.5	4.035e-08	0.004035	8	4.0	3.353e-10	4.005e-10	1.529e-09	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T9	None	138.6	None	g	0.1	3.787e-08	0.003787	9	4.0	4.0030000000000005e-10	3.274e-10	1.369e-09	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T10	None	137.1	None	g	-1.2	3.692e-08	0.003692	10	4.0	3.4560000000000003e-10	3.1600000000000005e-10	1.536e-09	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T11	None	135.6	None	g	0.6	3.682e-08	0.003682	11	4.0	3.889e-10	3.735e-10	1.247e-09	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T12	None	132.6	None	g	1.1	3.777e-08	0.003777	12	4.0	4.301e-10	4.002e-10	1.135e-09	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T13	None	129.2	None	g	2.6	3.772e-08	0.003772	13	4.0	4.62e-10	3.914e-10	1.119e-09	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T14	None	126.5	None	g	0.5	3.821e-08	0.003821	14	4.0	5.435e-10	4.247e-10	9.162e-10	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T15	None	125.5	None	g	1.4	3.828e-08	0.003828	15	4.0	5.26e-10	4.15e-10	9.263e-10	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T16	None	123.0	None	g	0.6	3.616e-08	0.003616	16	4.0	4.097e-10	3.034e-10	1.14e-09	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T17	None	123.9	None	g	0.1	3.65e-08	0.00365	17	4.0	5.291000000000001e-10	3.582e-10	1.192e-09	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T18	None	118.9	None	g	0.1	3.59e-08	0.00359	18	4.0	5.405e-10	2.853e-10	1.162e-09	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T19	None	118.0	None	g	-0.1	3.737e-08	0.003737	19	4.0	5.538999999999999e-10	3.195e-10	1.047e-09	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T20	None	116.2	None	g	-0.7	3.756e-08	0.003756	20	4.0	5.977999999999999e-10	3.064e-10	9.971e-10	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T21	None	112.2	None	g	-0.1	3.648e-08	0.003648	21	4.0	5.983e-10	2.387e-10	1.171e-09	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T22	None	109.5	None	g	-0.5	3.556e-08	0.003556	22	4.0	5.855e-10	1.83e-10	1.131e-09	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T23	None	107.6	None	g	-1.0	3.608e-08	0.003608	23	4.0	6.606000000000001e-10	2.042e-10	1.15e-09	u	273.0	22	0	0	0	0	957.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T24	5.9	112.1	average of multiple measurements	g	-3.4	1.6819999999999998e-08	0.001925	24	2.0	3.327e-10	1.907e-10	5.34e-10	u	273.0	23	0	0	0	0	960.0
None	This study	unknown	16tr003a	16tr003	16tr003a	16tr003a:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003a:LP-DIR-T25	None	106.4	None	g	-6.5	4.152e-09	0.0004152	25	4.0	9.533e-11	6.629999999999999e-11	1.007e-10	u	273.0	24	0	0	0	0	963.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T1	None	204.8	None	g	26.5	6.986e-08	0.006986	1	4.0	1.687e-09	1.36e-09	1.609e-09	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T2	None	198.6	None	g	26.2	6.496000000000001e-08	0.006495999999999999	2	4.0	1.638e-09	1.584e-09	1.743e-09	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T3	None	199.4	None	g	26.8	6.274e-08	0.006274	3	4.0	1.691e-09	1.558e-09	1.739e-09	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T4	None	199.7	None	g	24.5	6.262e-08	0.006261999999999999	4	4.0	1.394e-09	1.525e-09	1.545e-09	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T5	None	199.6	None	g	26.7	6.119e-08	0.006119	5	4.0	1.469e-09	1.51e-09	1.542e-09	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T6	None	200.2	None	g	27.6	5.908e-08	0.005908	6	4.0	1.646e-09	1.628e-09	1.619e-09	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T7	None	200.5	None	g	29.9	5.7070000000000014e-08	0.005707	7	4.0	1.6320000000000002e-09	1.487e-09	1.375e-09	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T8	None	195.6	None	g	30.3	5.56e-08	0.00556	8	4.0	1.625e-09	1.244e-09	1.429e-09	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T9	None	193.0	None	g	30.0	5.2920000000000007e-08	0.005292	9	4.0	1.5060000000000002e-09	1.3900000000000002e-09	1.51e-09	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T10	None	195.2	None	g	30.7	5.126e-08	0.005126	10	4.0	1.659e-09	1.352e-09	1.474e-09	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T11	None	195.5	None	g	30.6	5.116e-08	0.005116	11	4.0	1.348e-09	1.2889999999999998e-09	1.233e-09	u	273.0	10	0	0	0	0	903.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T12	None	193.9	None	g	30.7	4.978e-08	0.004978	12	4.0	1.398e-09	1.23e-09	1.226e-09	u	273.0	11	0	0	0	0	913.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T13	None	192.1	None	g	30.8	4.893e-08	0.004893	13	4.0	1.307e-09	1.171e-09	1.166e-09	u	273.0	12	0	0	0	0	923.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T14	None	191.6	None	g	31.3	4.825e-08	0.004825	14	4.0	1.331e-09	1.167e-09	1.18e-09	u	273.0	13	0	0	0	0	930.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T15	None	192.0	None	g	31.7	4.769e-08	0.004769	15	4.0	1.095e-09	1.042e-09	9.62e-10	u	273.0	14	0	0	0	0	933.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T16	None	190.2	None	g	31.3	4.675e-08	0.004675	16	4.0	1.164e-09	1.196e-09	1.049e-09	u	273.0	15	0	0	0	0	936.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T17	None	191.4	None	g	31.7	4.708e-08	0.004708	17	4.0	1.154e-09	1.167e-09	9.592e-10	u	273.0	16	0	0	0	0	939.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T18	None	190.8	None	g	32.0	4.5489999999999986e-08	0.004549	18	4.0	1.176e-09	1.104e-09	9.803e-10	u	273.0	17	0	0	0	0	942.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T19	None	189.0	None	g	32.9	4.636e-08	0.004636	19	4.0	1.091e-09	1.024e-09	8.989e-10	u	273.0	18	0	0	0	0	945.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T20	None	189.1	None	g	35.4	4.515e-08	0.004515	20	4.0	9.936e-10	9.536e-10	7.418e-10	u	273.0	19	0	0	0	0	948.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T21	None	188.1	None	g	32.4	3.992e-08	0.003992	21	4.0	1.064e-09	1.024e-09	9.09e-10	u	273.0	20	0	0	0	0	951.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T22	None	187.3	None	g	35.4	3.805e-08	0.003805	22	4.0	9.729e-10	1.029e-09	8.05e-10	u	273.0	21	0	0	0	0	954.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T23	None	191.4	None	g	35.3	3.446e-08	0.0034460000000000003	23	4.0	1.006e-09	9.408e-10	7.633999999999999e-10	u	273.0	22	0	0	0	0	957.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T24	None	184.0	None	g	35.0	1.029e-08	0.001029	24	4.0	3.3050000000000005e-10	2.954e-10	2.31e-10	u	273.0	23	0	0	0	0	960.0
None	This study	unknown	16tr003b	16tr003	16tr003b	16tr003b:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003b:LP-DIR-T25	None	130.1	None	g	24.3	3.778e-09	0.0003778	25	4.0	9.387e-11	9.812e-11	9.956e-11	u	273.0	24	0	0	0	0	963.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-NO:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T1	None	198.5	None	g	22.2	4.2410000000000014e-08	0.004241	1	4.0	7.7e-10	7.804e-10	8.98e-10	u	273.0	0	0	0	0	0	273.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T2	None	192.1	None	g	22.0	3.839e-08	0.003839	2	4.0	7.397e-10	7.696e-10	9.477e-10	u	273.0	1	0	0	0	0	353.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T3	None	192.7	None	g	22.5	3.619e-08	0.003619	3	4.0	7.679e-10	7.732e-10	9.349e-10	u	273.0	2	0	0	0	0	473.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T4	None	191.1	None	g	22.2	3.534e-08	0.003534	4	4.0	6.08e-10	7.14e-10	7.779e-10	u	273.0	3	0	0	0	0	573.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T5	None	193.5	None	g	22.4	3.36e-08	0.00336	5	4.0	6.106e-10	7.113e-10	7.968e-10	u	273.0	4	0	0	0	0	673.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T6	None	192.3	None	g	23.5	3.138e-08	0.003138	6	4.0	7.052e-10	7.66e-10	8.653999999999998e-10	u	273.0	5	0	0	0	0	773.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T7	None	190.9	None	g	24.9	2.921e-08	0.002921	7	4.0	6.250999999999999e-10	6.495e-10	7.412000000000001e-10	u	273.0	6	0	0	0	0	823.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T8	None	185.0	None	g	26.1	2.814e-08	0.002814	8	4.0	7.743999999999999e-10	6.552000000000001e-10	7.449e-10	u	273.0	7	0	0	0	0	848.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T9	None	183.3	None	g	26.2	2.605e-08	0.002605	9	4.0	6.358999999999999e-10	6.252000000000001e-10	6.738e-10	u	273.0	8	0	0	0	0	873.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T10	None	183.4	None	g	25.7	2.389e-08	0.002389	10	4.0	5.747000000000001e-10	5.699e-10	6.283999999999999e-10	u	273.0	9	0	0	0	0	888.0
None	This study	unknown	16tr003d	16tr003	16tr003d	16tr003d:LP-DIR-T	2G	LT-T-Z:LP-DIR-T	pmagpy-3.18.0	16tr003d:LP-DIR-T11	None	183.3	None	g	25.2	2.193e-08	0.002193	11	4.0	5.187000000000001e-10	5.71e-10	5.836e-10	u	273.0	10	0	0	0	0	903.0
