X,Y,n27_e108_1,n28_e108_1,time,latitude,longitude,localityNa,notes,image name,heading,planeType,dipAzimuth,dip,lineationT,plungeAzim,plunge,unitId
108.84292276,27.87159411,672.00000,,2016-06-01 16:20:38,27.871594110000000,108.842922759999993,Locality 1,,,,Bedding,126.419784550000003,7.105569840000000,,,,Marinoan Diamictite
108.84292745,27.87159457,672.00000,,2016-06-01 16:22:02,27.871594569999999,108.842927450000005,Locality 1,End section quick river.,,,,,,,,,
108.81674482,27.91642204,688.00000,,2016-06-02 10:17:06,27.916422040000000,108.816744819999997,Locality 1,,,,Bedding,118.169181820000006,22.325387950000000,,,,Banxi Group (undifferentiated)
108.8169728,27.91603266,712.00000,,2016-06-02 10:18:01,27.916032659999999,108.816972800000002,Locality 1,,,,Bedding,120.749610899999993,20.590499879999999,,,,Banxi Group (undifferentiated)
108.81696107,27.91600051,712.00000,,2016-06-02 10:27:09,27.916000510000000,108.816961070000005,Locality 1,,,,Bedding,121.531265259999998,21.095878599999999,,,,Banxi Group (undifferentiated)
108.81699208,27.91600391,712.00000,,2016-06-02 10:27:30,27.916003910000001,108.816992080000006,Locality 1,,,,Bedding,118.154212950000002,22.507656099999998,,,,Banxi Group (undifferentiated)
108.81677994,27.9164432,688.00000,,2016-06-02 10:28:29,27.916443200000000,108.816779940000004,Locality 1,,,,Cleavage,105.944725039999994,44.252559660000003,,,,Banxi Group (undifferentiated)
108.81675655,27.91644957,688.00000,,2016-06-02 10:28:42,27.916449570000001,108.816756549999994,Locality 1,,,,Cleavage,114.986801150000005,45.516605380000001,,,,Banxi Group (undifferentiated)
108.8168169,27.91640305,685.00000,,2016-06-02 10:29:18,27.916403050000000,108.816816900000006,Locality 1,,,,Cleavage,110.586051940000004,46.965812679999999,,,,Banxi Group (undifferentiated)
108.81681891,27.91635628,685.00000,,2016-06-02 10:29:30,27.916356279999999,108.816818909999995,Locality 1,,,,Cleavage,112.859619140000007,45.943462369999999,,,,Banxi Group (undifferentiated)
108.81692871,27.91629208,685.00000,,2016-06-02 10:30:06,27.916292080000002,108.816928709999999,Locality 1,Start 16TR028.,,,,,,,,,
108.81728654,27.91619447,708.00000,,2016-06-02 10:30:34,27.916194470000001,108.817286539999998,Locality 1,End 16TR028.,,,,,,,,,
108.80552673,27.91423893,630.00000,,2016-06-02 10:53:31,27.914238930000000,108.805526729999997,Locality 1,,,,Bedding,119.677833559999996,43.148094180000001,,,,Banxi Group (undifferentiated)
108.80549018,27.91431986,631.00000,,2016-06-02 10:53:48,27.914319859999999,108.805490180000007,Locality 1,,,,Bedding,125.297027589999999,39.334075929999997,,,,Banxi Group (undifferentiated)
108.80546269,27.9144217,631.00000,,2016-06-02 10:54:06,27.914421699999998,108.805462689999999,Locality 1,,,,Bedding,124.311164860000005,44.374042510000002,,,,Banxi Group (undifferentiated)
108.80545288,27.91443519,631.00000,,2016-06-02 10:54:18,27.914435189999999,108.805452880000004,Locality 1,,,,Bedding,122.493179319999996,41.524162290000000,,,,Banxi Group (undifferentiated)
108.80546453,27.91432095,631.00000,,2016-06-02 10:55:35,27.914320950000000,108.805464529999995,Locality 1,,,,Cleavage,109.558052059999994,66.799118039999996,,,,Banxi Group (undifferentiated)
108.80545238,27.91447061,631.00000,,2016-06-02 11:50:34,27.914470609999999,108.805452380000006,Locality 1,Start 16TR029.,,,,,,,,,
108.80552312,27.91434907,631.00000,,2016-06-02 11:51:03,27.914349070000000,108.805523120000004,Locality 1,End 16TR029,,,,,,,,,
108.80550745,27.91434731,631.00000,,2016-06-02 11:53:49,27.914347310000000,108.805507449999993,Locality 1,,,,Cleavage,110.491264340000001,71.663566590000002,,,,Banxi Group (undifferentiated)
108.80551935,27.91442673,631.00000,,2016-06-02 11:57:00,27.914426729999999,108.805519349999997,Locality 1,,,,Cleavage,99.567733759999996,65.160049439999995,,,,Banxi Group (undifferentiated)
108.80551751,27.91435909,631.00000,,2016-06-02 11:57:56,27.914359090000001,108.805517510000001,Locality 1,,,,Cleavage,120.310241700000006,64.614471440000003,,,,Banxi Group (undifferentiated)
108.78797293,27.84579855,581.00000,,2016-06-02 13:58:41,27.845798550000001,108.787972929999995,Locality 1,Massive diamictite. Likely Marinoan. Pebble to cobble clasts.,,,,,,,,,
108.78947421,27.84574734,575.00000,,2016-06-02 14:02:48,27.845747339999999,108.789474209999995,Locality 1,Massive diamictite.,,,,,,,,,
108.78996799,27.84600282,596.00000,,2016-06-02 14:04:46,27.846002819999999,108.789967989999994,Locality 1,Massive diamictite.,,,,,,,,,
108.79088011,27.84529421,591.00000,,2016-06-02 14:07:33,27.845294209999999,108.790880110000003,Locality 1,Massive diamictite.,,,,,,,,,
108.79217888,27.84604255,582.00000,,2016-06-02 14:11:24,27.846042550000000,108.792178879999994,Locality 1,Massive diamictite.,,,,,,,,,
108.79386968,27.84526023,592.00000,,2016-06-02 14:15:30,27.845260230000001,108.793869680000000,Locality 1,,,,Bedding,320.038421630000016,50.398223880000003,,,,Banxi Group (undifferentiated)
108.79383707,27.84536961,592.00000,,2016-06-02 14:18:19,27.845369609999999,108.793837069999995,Locality 1,Sub crop of contact between diamictite (to the left) and green siltstones (to the right) difficult ton determine if in place.,619_1464848299.jpg,15.803639410000001,,,,,,,
108.79387865,27.84546495,584.00000,,2016-06-02 14:21:20,27.845464950000000,108.793878649999996,Locality 1,Across the river from the last waypoint we have diamictite...,620_1464848480.jpg,214.673538210000004,,,,,,,
108.79405458,27.84533499,591.00000,,2016-06-02 14:24:58,27.845334990000001,108.794054579999994,Locality 1,,,,Bedding,272.732330320000017,35.426136020000001,,,,Banxi Group (undifferentiated)
108.79415265,27.84537904,591.00000,,2016-06-02 14:27:19,27.845379040000001,108.794152650000001,Locality 1,Deformed green siltstones (lower right) overlain by diamictite (upper left). Likely fault relationship  given how tectonized the siltstone appears.,622_1464848839.jpg,317.252929689999974,,,,,,,
108.79557104,27.84547878,587.00000,,2016-06-02 14:30:40,27.845478780000001,108.795571039999999,Locality 1,Fine tan sandstone. Weathered outcrop.,623_1464849040.jpg,337.057281489999980,,,,,,,
108.79541195,27.84546529,584.00000,,2016-06-02 14:32:03,27.845465290000000,108.795411950000002,Locality 1,,,,Bedding,238.983261110000001,42.528465269999998,,,,Wuqiangxi Formation
108.79747742,27.84497323,592.00000,,2016-06-02 14:37:07,27.844973230000001,108.797477420000007,Locality 1,Exposure is atrocious around here. But here we have more sandstone.,625_1464849427.jpg,318.671752930000025,,,,,,,
108.79915145,27.84543616,608.00000,,2016-06-02 14:40:46,27.845436159999998,108.799151449999997,Locality 1,Massive tan fine sandstone.,626_1464849646.jpg,206.517303470000002,,,,,,,
108.79917492,27.84533654,598.00000,,2016-06-02 14:41:26,27.845336540000002,108.799174919999999,Locality 1,,,,Bedding,232.984420779999994,15.739739419999999,,,,Wuqiangxi Formation
108.79944675,27.84533545,603.00000,,2016-06-02 14:44:01,27.845335450000000,108.799446750000001,Locality 1,,,,Bedding,221.817993159999986,38.753974909999997,,,,Wuqiangxi Formation
108.80047361,27.84537233,610.00000,,2016-06-02 14:46:39,27.845372330000000,108.800473609999997,Locality 1,Massive tan sandstone.,,,,,,,,,
108.80111005,27.84582823,607.00000,,2016-06-02 14:49:01,27.845828229999999,108.801110050000005,Locality 1,,,,Bedding,220.083969120000006,26.073848720000001,,,,Wuqiangxi Formation
108.80179795,27.84645226,611.00000,,2016-06-02 14:51:01,27.846452260000000,108.801797949999994,Locality 1,,,,Bedding,240.095870969999993,25.926128389999999,,,,Wuqiangxi Formation
108.80219668,27.84675091,624.00000,,2016-06-02 14:53:19,27.846750910000001,108.802196679999994,Locality 1,Tectonized massive fine tan sandstone.,632_1464850399.jpg,34.914134980000000,,,,,,,
108.80315918,27.84745905,652.00000,,2016-06-02 14:57:45,27.847459050000001,108.803159179999994,Locality 1,,,,Bedding,269.790527339999983,16.910587310000000,,,,Wuqiangxi Formation
108.78794208,27.84548214,572.00000,,2016-06-02 15:54:18,27.845482140000001,108.787942079999993,Locality 1,Boulder in the float  but a stratified diamictite with drop stones!,634_1464854058.jpg,271.646331789999977,,,,,,,
108.78751008,27.84558523,569.00000,,2016-06-02 15:56:53,27.845585230000001,108.787510080000004,Locality 1,Massive diamictite.,,,,,,,,,
108.78635237,27.84453037,555.00000,,2016-06-02 16:00:31,27.844530370000001,108.786352370000003,Locality 1,Massive diamictite,,,,,,,,,
108.78585138,27.84476167,555.00000,,2016-06-02 16:02:31,27.844761670000000,108.785851379999997,Locality 1,Massive diamictite,,,,,,,,,
108.78501663,27.84425876,543.00000,,2016-06-02 16:04:08,27.844258759999999,108.785016630000001,Locality 1,Massive diamictite,,,,,,,,,
108.78390301,27.84438168,537.00000,,2016-06-02 16:06:33,27.844381680000001,108.783903010000003,Locality 1,Massive diamictite,,,,,,,,,
108.78308577,27.8435926,535.00000,,2016-06-02 16:11:53,27.843592600000001,108.783085770000000,Locality 1,Green siltstone. Unclear if in place.,,,,,,,,,
108.78303356,27.84353833,535.00000,,2016-06-02 16:12:53,27.843538330000001,108.783033560000007,Locality 1,,,,Bedding,288.470184329999995,11.554719920000000,,,,Banxi Group (undifferentiated)
108.78250558,27.84357144,563.00000,,2016-06-02 16:16:11,27.843571440000002,108.782505580000006,Locality 1,,,,Bedding,156.645919800000001,2.036280870000000,,,,Wuqiangxi Formation
108.78249133,27.84358401,563.00000,,2016-06-02 16:17:51,27.843584010000001,108.782491329999999,Locality 1,Tan fine sandstone. Massive.,,,,,,,,,
108.78329038,27.84629066,543.00000,,2016-06-02 16:28:31,27.846290660000001,108.783290379999997,Locality 1,Green siltstones.,644_1464856111.jpg,313.909484860000020,,,,,,,
108.78329197,27.84629028,543.00000,,2016-06-02 16:29:15,27.846290280000002,108.783291969999993,Locality 1,,,,Bedding,172.515090939999993,16.170866010000001,,,,Banxi Group (undifferentiated)
108.78368961,27.84736928,564.00000,,2016-06-02 16:33:31,27.847369279999999,108.783689609999996,Locality 1,,,,Bedding,246.908340449999997,14.898985860000000,,,,Banxi Group (undifferentiated)
108.78375457,27.84798493,561.00000,,2016-06-02 16:34:57,27.847984929999999,108.783754569999999,Locality 1,,,,Bedding,224.299377440000001,12.118811610000000,,,,Banxi Group (undifferentiated)
108.78612665,27.85002354,581.00000,,2016-06-02 16:41:34,27.850023539999999,108.786126650000000,Locality 1,Extremely altered siltstone.,648_1464856894.jpg,115.438789369999995,,,,,,,
108.78883291,27.85187879,572.00000,,2016-06-02 16:46:39,27.851878790000001,108.788832909999996,Locality 1,Green siltstones. Poor outcrop.,,,,,,,,,
108.78887524,27.85183654,572.00000,,2016-06-02 16:47:33,27.851836540000001,108.788875239999996,Locality 1,,,,Bedding,180.010604860000001,28.505994800000000,,,,Banxi Group (undifferentiated)
108.78208858,27.84911967,570.00000,,2016-06-02 16:55:50,27.849119670000000,108.782088580000007,Locality 1,Extremely weathered siltstone. 'Red zone' has penetrated the entire rock  so original colour unclear. Bedding also unclear.,,,,,,,,,
108.78208539,27.84914591,570.00000,,2016-06-02 16:56:54,27.849145910000001,108.782085390000006,Locality 1,,,,Bedding,228.968627929999997,6.989834790000000,,,,Banxi Group (undifferentiated)
108.83226265,27.93869334,674.00000,,2016-06-03 11:00:39,27.938693340000000,108.832262650000004,Locality 1,,,,Bedding,86.113685610000005,21.399332050000002,,,,Banxi Group (undifferentiated)
108.83130435,27.93834981,697.00000,,2016-06-03 11:35:09,27.938349809999998,108.831304349999996,Locality 1,Start section Luoman 1 and 16TR030 through 16TR034.,,,,,,,,,
108.83141315,27.93825053,697.00000,,2016-06-03 14:27:25,27.938250530000001,108.831413150000003,Locality 1,16TR030 A through H.,655_1464935245.jpg,268.738189700000021,,,,,,,
108.83138431,27.93828573,697.00000,,2016-06-03 14:31:01,27.938285730000000,108.831384310000004,Locality 1,16TR030 I through R.,656_1464935461.jpg,264.226348879999989,,,,,,,
108.83137618,27.93829487,697.00000,,2016-06-03 14:34:23,27.938294870000000,108.831376180000007,Locality 1,16TR030 S through Z and 16TR031 A and B.,657_1464935663.jpg,270.354064940000001,,,,,,,
108.8313051,27.93839905,697.00000,,2016-06-03 15:09:46,27.938399050000001,108.831305099999994,Locality 1,16TR031 C through H. C is off screen  on the dip panel leading into this outcrop.,658_1464937786.jpg,235.042816160000001,,,,,,,
108.83119312,27.93846489,713.00000,,2016-06-03 15:41:30,27.938464889999999,108.831193119999995,Locality 1,16TR031 I through M.,659_1464939690.jpg,319.149200440000016,,,,,,,
108.83124375,27.93842935,713.00000,,2016-06-03 16:06:30,27.938429350000000,108.831243749999999,Locality 1,16TR031 N through T.,660_1464941190.jpg,355.105010989999982,,,,,,,
108.8312642,27.93841054,697.00000,,2016-06-03 16:51:13,27.938410540000000,108.831264200000007,Locality 1,16TR031 U through Z (U and V off screen on dipslope leading to lowest outcrop) and 16TR032 A through C.,661_1464943873.jpg,336.787963869999999,,,,,,,
108.90833203,27.94650628,390.00000,,2016-06-03 22:32:56,27.946506280000001,108.908332029999997,Locality 1,Hotel in Zhaiying. Wifi password: 00102220.,,,,,,,,,
108.83129488,27.93817111,701.00000,,2016-06-04 09:33:18,27.938171109999999,108.831294880000002,Locality 1,,,,Bedding,105.557380679999994,11.494686130000000,,,,Banxi Group (undifferentiated)
108.8312124,27.93841976,713.00000,,2016-06-04 09:38:46,27.938419759999999,108.831212399999998,Locality 1,,,,Bedding,113.205429080000002,13.719190599999999,,,,Banxi Group (undifferentiated)
108.83126621,27.93839859,697.00000,,2016-06-04 09:39:56,27.938398589999998,108.831266209999995,Locality 1,,,,Bedding,105.588508610000005,16.483512879999999,,,,Banxi Group (undifferentiated)
108.83132614,27.93840907,697.00000,,2016-06-04 10:08:32,27.938409069999999,108.831326140000002,Locality 1,16TR032 D through S.,666_1465006112.jpg,319.255493160000015,,,,,,,
108.83125247,27.93839675,697.00000,,2016-06-04 10:40:24,27.938396749999999,108.831252469999995,Locality 1,16TR033 A through L.,667_1465008024.jpg,13.729950900000000,,,,,,,
108.83128926,27.93851116,701.00000,,2016-06-04 11:31:40,27.938511160000001,108.831289260000005,Locality 1,16TR033 M through AA.,668_1465011100.jpg,323.673309329999995,,,,,,,
108.83110947,27.9384053,713.00000,,2016-06-04 11:38:34,27.938405299999999,108.831109470000001,Locality 1,,,,Bedding,111.358413700000000,10.924459460000000,,,,Banxi Group (undifferentiated)
108.83106966,27.93855886,716.00000,,2016-06-04 12:12:37,27.938558860000001,108.831069659999997,Locality 1,End section Luoman 1 and 16TR030 through 16TR034.,,,,,,,,,
108.83107267,27.93857876,716.00000,,2016-06-04 12:31:40,27.938578759999999,108.831072669999998,Locality 1,16TR034 A through R.,671_1465014700.jpg,230.744583129999995,,,,,,,
108.82990474,27.94596871,696.00000,,2016-06-04 13:21:14,27.945968709999999,108.829904740000003,Locality 1,Good site for paleomagnetism analysis.,672_1465017674.jpg,266.721038819999990,,,,,,,
108.82094314,27.95400054,1008.00000,,2016-06-04 14:29:39,27.954000539999999,108.820943139999997,Locality 1,Start section Luoman 2.,,,,,,,,,
108.82095454,27.95398856,1008.00000,,2016-06-04 14:31:42,27.953988559999999,108.820954540000002,Locality 1,Fold in brick red siltstones adjacent to a thrust fault (see previous notes in this area). In hanging wall.,674_1465021902.jpg,220.222244259999997,,,,,,,
108.82084541,27.95393789,1008.00000,,2016-06-04 14:49:40,27.953937889999999,108.820845410000004,Locality 1,Not in place  but good example of purple IB green.,675_1465022980.jpg,295.639678960000026,,,,,,,
108.82088212,27.95391354,1008.00000,,2016-06-04 15:27:31,27.953913539999999,108.820882119999993,Locality 1,,,,Bedding,14.813497540000000,21.761034009999999,,,,Banxi Group (undifferentiated)
108.82088833,27.95392259,1008.00000,,2016-06-04 15:52:26,27.953922590000001,108.820888330000002,Locality 1,Again out of place  but ripple cross laminations in purple IB green.,677_1465026746.jpg,98.867500309999997,,,,,,,
108.82084633,27.95374942,1023.00000,,2016-06-04 16:00:13,27.953749420000001,108.820846329999995,Locality 1,,,,Bedding,355.541107179999983,26.842311859999999,,,,Banxi Group (undifferentiated)
108.82080819,27.95382934,1008.00000,,2016-06-04 16:02:38,27.953829339999999,108.820808189999994,Locality 1,16TR035 A through G.,679_1465027358.jpg,94.235900880000003,,,,,,,
108.82088128,27.95382658,1008.00000,,2016-06-04 16:08:04,27.953826580000001,108.820881279999995,Locality 1,,,,Bedding,9.665480609999999,22.870258329999999,,,,Banxi Group (undifferentiated)
108.8208144,27.95384179,1008.00000,,2016-06-04 16:09:09,27.953841789999998,108.820814400000003,Locality 1,16TR035 H through P.,681_1465027749.jpg,121.198036189999996,,,,,,,
108.82080266,27.95391697,1008.00000,,2016-06-04 16:23:49,27.953916970000002,108.820802659999998,Locality 1,,,,Bedding,1.154731390000000,19.722208020000000,,,,Banxi Group (undifferentiated)
108.82075774,27.95393479,1008.00000,,2016-06-04 16:26:14,27.953934790000002,108.820757740000005,Locality 1,,,,Bedding,21.097339630000000,21.684852599999999,,,,Banxi Group (undifferentiated)
108.82083409,27.95391203,1008.00000,,2016-06-04 16:27:16,27.953912030000001,108.820834090000005,Locality 1,16TR035 Q through V.,684_1465028836.jpg,154.109359740000002,,,,,,,
108.82090392,27.95386882,1008.00000,,2016-06-04 16:29:58,27.953868820000000,108.820903920000006,Locality 1,,,,Bedding,13.623253820000000,21.189664839999999,,,,Banxi Group (undifferentiated)
108.82088648,27.95386865,1008.00000,,2016-06-04 16:31:06,27.953868650000000,108.820886479999999,Locality 1,,,,Bedding,26.915790560000001,21.274648670000001,,,,Banxi Group (undifferentiated)
108.82077877,27.95386849,1008.00000,,2016-06-04 16:32:49,27.953868490000001,108.820778770000004,Locality 1,,,,Bedding,6.436876770000000,24.579994200000002,,,,Banxi Group (undifferentiated)
108.82076687,27.95385306,1008.00000,,2016-06-04 16:33:04,27.953853060000000,108.820766870000000,Locality 1,,,,Bedding,36.357669829999999,27.135677340000001,,,,Banxi Group (undifferentiated)
108.82074181,27.95386706,1008.00000,,2016-06-04 16:33:18,27.953867060000000,108.820741810000001,Locality 1,,,,Bedding,353.332031250000000,26.416095729999999,,,,Banxi Group (undifferentiated)
108.82085027,27.953886,1008.00000,,2016-06-04 16:35:49,27.953886000000001,108.820850269999994,Locality 1,,,,Bedding,0.239970710000000,23.481540679999998,,,,Banxi Group (undifferentiated)
108.82084365,27.95389422,1008.00000,,2016-06-04 16:36:03,27.953894219999999,108.820843650000000,Locality 1,,,,Bedding,6.422403340000000,21.358434679999998,,,,Banxi Group (undifferentiated)
108.82105429,27.95406181,994.00000,,2016-06-04 16:45:30,27.954061809999999,108.821054290000006,Locality 1,16TR035 W through GG.,692_1465029930.jpg,80.646110530000001,,,,,,,
108.82098723,27.95415712,994.00000,,2016-06-04 16:48:57,27.954157120000001,108.820987230000000,Locality 1,,,,Bedding,355.660675050000009,20.196088790000001,,,,Banxi Group (undifferentiated)
108.8209926,27.95414211,994.00000,,2016-06-04 16:50:10,27.954142109999999,108.820992599999997,Locality 1,,,,Bedding,15.726464269999999,19.444807050000001,,,,Banxi Group (undifferentiated)
108.8209926,27.9541554,994.00000,,2016-06-04 16:50:26,27.954155400000001,108.820992599999997,Locality 1,,,,Bedding,20.670591349999999,19.169380189999998,,,,Banxi Group (undifferentiated)
108.82100542,27.95416307,994.00000,,2016-06-04 16:50:55,27.954163070000000,108.821005420000006,Locality 1,,,,Bedding,1.119783880000000,18.145805360000001,,,,Banxi Group (undifferentiated)
108.82062413,27.95375998,1018.00000,,2016-06-04 18:04:31,27.953759980000001,108.820624129999999,Locality 1,16TR036 A through M.,697_1465034671.jpg,215.082168580000001,,,,,,,
108.82069211,27.95380612,1018.00000,,2016-06-04 18:08:22,27.953806119999999,108.820692109999996,Locality 1,,,,Bedding,299.234588620000011,84.349304200000006,,,,Banxi Group (undifferentiated)
108.82067836,27.95380562,1018.00000,,2016-06-04 18:08:42,27.953805620000001,108.820678360000002,Locality 1,,,,Bedding,303.464935299999979,89.000000000000000,,,,Banxi Group (undifferentiated)
108.82061248,27.95378265,1018.00000,,2016-06-04 18:09:25,27.953782650000001,108.820612479999994,Locality 1,,,,Bedding,300.594207760000018,88.123176569999998,,,,Banxi Group (undifferentiated)
108.82063444,27.95377771,1018.00000,,2016-06-04 18:10:08,27.953777710000001,108.820634440000006,Locality 1,,,,Bedding,305.288238530000001,77.335166930000000,,,,Banxi Group (undifferentiated)
108.82060376,27.95372134,1035.00000,,2016-06-04 18:17:28,27.953721340000001,108.820603759999997,Locality 1,Trough cross stratification in purple IB green. Also DZ sample Luoman 2 - 5.8.,702_1465035448.jpg,220.752593990000008,,,,,,,
108.82859699,27.94578586,719.00000,,2016-06-05 09:28:14,27.945785860000001,108.828596989999994,Locality 1,Start section Luoman 3 and 16TR037 through 16TR040.,,,,,,,,,
108.8285607,27.94581955,719.00000,,2016-06-05 09:31:23,27.945819550000000,108.828560699999997,Locality 1,,,,Bedding,99.264228820000000,21.658435820000001,,,,Banxi Group (undifferentiated)
108.82873991,27.94569814,719.00000,,2016-06-05 09:35:47,27.945698140000001,108.828739909999996,Locality 1,,,,Bedding,101.111770629999995,17.429216380000000,,,,Banxi Group (undifferentiated)
108.82850857,27.94615366,736.00000,,2016-06-05 10:58:05,27.946153660000000,108.828508569999997,Locality 1,16TR037 A through F.,706_1465095485.jpg,352.528289789999974,,,,,,,
108.82864879,27.94582835,719.00000,,2016-06-05 11:05:06,27.945828349999999,108.828648790000003,Locality 1,16TR037 G through Q.,707_1465095906.jpg,22.495899200000000,,,,,,,
108.82871476,27.94586301,719.00000,,2016-06-05 12:04:20,27.945863010000000,108.828714759999997,Locality 1,16TR037 R through Z and 16TR038 A through B.,708_1465099460.jpg,3.994753120000000,,,,,,,
108.82891961,27.94568867,718.00000,,2016-06-05 13:15:33,27.945688669999999,108.828919610000000,Locality 1,16TR038 D through L.,709_1465103733.jpg,5.103908540000000,,,,,,,
108.82891123,27.94566231,718.00000,,2016-06-05 13:24:10,27.945662309999999,108.828911230000003,Locality 1,16TR038 M through Q.,710_1465104250.jpg,33.073913570000002,,,,,,,
108.82895264,27.94572048,718.00000,,2016-06-05 13:26:28,27.945720479999999,108.828952639999997,Locality 1,,,,Bedding,106.505218510000006,13.349368100000000,,,,Banxi Group (undifferentiated)
108.82892238,27.94572262,718.00000,,2016-06-05 13:26:46,27.945722620000002,108.828922379999995,Locality 1,,,,Bedding,108.119522090000004,12.918922419999999,,,,Banxi Group (undifferentiated)
108.82901793,27.94569864,718.00000,,2016-06-05 13:28:18,27.945698640000000,108.829017930000006,Locality 1,,,,Bedding,88.776306149999996,9.126580239999999,,,,Banxi Group (undifferentiated)
108.82903738,27.94563037,715.00000,,2016-06-05 13:29:07,27.945630370000000,108.829037380000003,Locality 1,,,,Bedding,60.242393489999998,14.597977640000000,,,,Banxi Group (undifferentiated)
108.82915372,27.94571947,715.00000,,2016-06-05 13:29:48,27.945719470000000,108.829153719999994,Locality 1,,,,Bedding,38.405338290000003,20.186391830000002,,,,Banxi Group (undifferentiated)
108.8294615,27.94595366,710.00000,,2016-06-05 13:31:14,27.945953660000001,108.829461499999994,Locality 1,,,,Bedding,91.406776429999994,20.448600769999999,,,,Banxi Group (undifferentiated)
108.82897359,27.94566876,718.00000,,2016-06-05 14:23:26,27.945668760000000,108.828973590000004,Locality 1,,,,Bedding,73.030143740000000,13.280381200000001,,,,Banxi Group (undifferentiated)
108.82896915,27.94566914,718.00000,,2016-06-05 14:23:57,27.945669140000000,108.828969150000006,Locality 1,,,,Bedding,84.670898440000002,13.676699640000001,,,,Banxi Group (undifferentiated)
108.82880403,27.94565108,718.00000,,2016-06-05 14:26:02,27.945651080000001,108.828804030000001,Locality 1,,,,Bedding,93.398788449999998,14.907291409999999,,,,Banxi Group (undifferentiated)
108.82887351,27.94553968,718.00000,,2016-06-05 14:30:34,27.945539680000000,108.828873509999994,Locality 1,,,,Bedding,87.357704159999997,17.554439540000001,,,,Banxi Group (undifferentiated)
108.82899086,27.9456248,718.00000,,2016-06-05 14:31:42,27.945624800000001,108.828990860000005,Locality 1,,,,Bedding,79.652297970000006,18.006702420000000,,,,Banxi Group (undifferentiated)
108.82896722,27.94562195,718.00000,,2016-06-05 14:32:02,27.945621950000000,108.828967219999996,Locality 1,,,,Bedding,72.211860659999999,16.728845600000000,,,,Banxi Group (undifferentiated)
108.82900511,27.94563938,718.00000,,2016-06-05 14:38:17,27.945639379999999,108.829005109999997,Locality 1,16TR038 R through W.,723_1465108697.jpg,16.950376510000002,,,,,,,
108.82908256,27.94570112,715.00000,,2016-06-05 14:53:00,27.945701119999999,108.829082560000003,Locality 1,,,,Bedding,86.916610719999994,15.042788509999999,,,,Banxi Group (undifferentiated)
108.82912313,27.94573217,715.00000,,2016-06-05 14:53:32,27.945732169999999,108.829123129999999,Locality 1,,,,Bedding,76.686492920000006,16.270540239999999,,,,Banxi Group (undifferentiated)
108.82911374,27.94576096,715.00000,,2016-06-05 14:54:03,27.945760960000001,108.829113739999997,Locality 1,,,,Bedding,78.561752319999997,20.120525359999998,,,,Banxi Group (undifferentiated)
108.8290316,27.94573762,715.00000,,2016-06-05 15:07:47,27.945737619999999,108.829031599999993,Locality 1,16TR038 X through Z.,727_1465110467.jpg,309.555206300000009,,,,,,,
108.82913042,27.94571675,715.00000,,2016-06-05 15:40:57,27.945716749999999,108.829130419999998,Locality 1,16TR039 A through I.,728_1465112457.jpg,343.569335939999974,,,,,,,
108.82918247,27.94581373,715.00000,,2016-06-05 16:03:19,27.945813730000001,108.829182470000006,Locality 1,16TR039 J through M.,729_1465113799.jpg,337.852813719999972,,,,,,,
108.82907946,27.94578372,715.00000,,2016-06-05 16:05:47,27.945783720000001,108.829079460000003,Locality 1,,,,Bedding,78.394958500000001,19.959777830000000,,,,Banxi Group (undifferentiated)
108.82927459,27.9457478,715.00000,,2016-06-05 16:47:06,27.945747799999999,108.829274589999997,Locality 1,16TR039 N through T.,731_1465116426.jpg,312.126495359999979,,,,,,,
108.82924064,27.94582022,715.00000,,2016-06-05 16:50:44,27.945820220000002,108.829240639999995,Locality 1,,,,Bedding,83.726905819999999,16.598295210000000,,,,Banxi Group (undifferentiated)
108.82924089,27.94574722,715.00000,,2016-06-05 17:11:15,27.945747220000001,108.829240889999994,Locality 1,16TR039 U through X.,733_1465117875.jpg,333.195953369999984,,,,,,,
108.8294605,27.94589197,710.00000,,2016-06-05 17:15:48,27.945891970000002,108.829460499999996,Locality 1,,,,Bedding,95.558982850000007,25.355133060000000,,,,Banxi Group (undifferentiated)
108.82945212,27.94587609,710.00000,,2016-06-05 17:16:17,27.945876089999999,108.829452119999999,Locality 1,,,,Bedding,95.959312440000005,22.764085770000001,,,,Banxi Group (undifferentiated)
108.82949243,27.94578368,710.00000,,2016-06-05 17:17:16,27.945783680000002,108.829492430000002,Locality 1,,,,Bedding,94.809547420000001,21.927068710000000,,,,Banxi Group (undifferentiated)
108.82960115,27.94591406,703.00000,,2016-06-05 17:18:34,27.945914060000000,108.829601150000002,Locality 1,,,,Bedding,91.878234860000006,20.157989499999999,,,,Banxi Group (undifferentiated)
108.82964398,27.94589545,703.00000,,2016-06-05 17:19:02,27.945895449999998,108.829643980000000,Locality 1,,,,Bedding,98.389129639999993,22.543601989999999,,,,Banxi Group (undifferentiated)
108.82969821,27.94593635,703.00000,,2016-06-05 17:20:08,27.945936350000000,108.829698210000004,Locality 1,,,,Bedding,85.680046079999997,23.878545760000002,,,,Banxi Group (undifferentiated)
108.82946377,27.94588225,710.00000,,2016-06-05 17:46:23,27.945882250000000,108.829463770000004,Locality 1,16TR040 A through E.,740_1465119983.jpg,349.162628170000005,,,,,,,
108.82961414,27.94614787,709.00000,,2016-06-05 18:22:39,27.946147870000001,108.829614140000004,Locality 1,16TR040 F through I.,741_1465122159.jpg,37.736293789999998,,,,,,,
